,path,res_num,dir_name,tmscore,gdtts
"('casp9/T0593', 49000)",casp9/T0593/LMUserver_TS1.npz,195,casp9/T0593,0.7436,0.5795
"('casp9/T0593', 60544)",casp9/T0593/SAM-T06-server_TS4.npz,172,casp9/T0593,0.639,0.5179
"('casp9/T0593', 95396)",casp9/T0593/m4t_2009_TS1.npz,182,casp9/T0593,0.7284,0.5974
"('casp9/T0593', 93078)",casp9/T0593/chuo-fams_TS5.npz,195,casp9/T0593,0.7184,0.5808
"('casp9/T0593', 18152)",casp9/T0593/ProfileCRF_TS4.npz,195,casp9/T0593,0.7388,0.5872
"('casp9/T0593', 26966)",casp9/T0593/ConStruct_TS3.npz,195,casp9/T0593,0.1236,0.1026
"('casp9/T0593', 10958)",casp9/T0593/ProQ2_TS1.npz,195,casp9/T0593,0.7653,0.609
"('casp9/T0593', 32600)",casp9/T0593/MULTICOM-REFINE_TS1.npz,195,casp9/T0593,0.7663,0.6026
"('casp9/T0593', 66165)",casp9/T0593/FFAS03a_TS1.npz,182,casp9/T0593,0.7147,0.5897
"('casp9/T0593', 73183)",casp9/T0593/SAM-T02-server_AL4.npz,179,casp9/T0593,0.7140000000000001,0.5692
"('casp9/T0593', 15998)",casp9/T0593/MULTICOM-NOVEL_TS1.npz,195,casp9/T0593,0.7653,0.6038
"('casp9/T0593', 42243)",casp9/T0593/QUARK_TS2.npz,195,casp9/T0593,0.7979999999999999,0.6462
"('casp9/T0593', 31782)",casp9/T0593/MUFOLD-MD_TS1.npz,195,casp9/T0593,0.7952,0.659
"('casp9/T0593', 31757)",casp9/T0593/MUSICS-2S_TS1.npz,195,casp9/T0593,0.7618,0.609
"('casp9/T0593', 33685)",casp9/T0593/chunk-TASSER_TS4.npz,195,casp9/T0593,0.7558,0.6077
"('casp9/T0593', 44482)",casp9/T0593/PconsD_TS1.npz,195,casp9/T0593,0.7606,0.6077
"('casp9/T0593', 98384)",casp9/T0593/GSmetaserver_TS1.npz,190,casp9/T0593,0.7357,0.5808
"('casp9/T0593', 59233)",casp9/T0593/PconsM_TS4.npz,195,casp9/T0593,0.7536,0.5936
"('casp9/T0593', 76921)",casp9/T0593/ProfileCRF_TS5.npz,195,casp9/T0593,0.7385,0.5744
"('casp9/T0593', 29680)",casp9/T0593/chunk-TASSER_TS3.npz,195,casp9/T0593,0.7799,0.6115
"('casp9/T0593', 72425)",casp9/T0593/SAM-T06-server_TS1.npz,195,casp9/T0593,0.6688,0.5077
"('casp9/T0593', 35446)",casp9/T0593/Atome2_CBS_TS1.npz,195,casp9/T0593,0.8123,0.6577
"('casp9/T0593', 115756)",casp9/T0593/SAM-T02-server_AL3.npz,178,casp9/T0593,0.7102,0.5679
"('casp9/T0593', 101240)",casp9/T0593/MULTICOM-CONSTRUCT_TS2.npz,195,casp9/T0593,0.7568,0.5936
"('casp9/T0593', 86419)",casp9/T0593/Pcomb_TS4.npz,195,casp9/T0593,0.759,0.6013
"('casp9/T0593', 25940)",casp9/T0593/ConStruct_TS2.npz,195,casp9/T0593,0.1464,0.1167
"('casp9/T0593', 74388)",casp9/T0593/schenk-torda-server_TS5.npz,195,casp9/T0593,0.1564,0.1
"('casp9/T0593', 3513)",casp9/T0593/QUARK_TS4.npz,195,casp9/T0593,0.8123,0.6526
"('casp9/T0593', 94880)",casp9/T0593/PLATO_TS2.npz,195,casp9/T0593,0.2869,0.1795
"('casp9/T0593', 6157)",casp9/T0593/Ma-OPUS-server_TS5.npz,195,casp9/T0593,0.6598,0.5295
"('casp9/T0593', 42481)",casp9/T0593/circle_TS1.npz,189,casp9/T0593,0.7473,0.5885
"('casp9/T0593', 103257)",casp9/T0593/Pcomb_TS5.npz,195,casp9/T0593,0.7565,0.5949
"('casp9/T0593', 105033)",casp9/T0593/3D-JIGSAW_V4-5_TS4.npz,188,casp9/T0593,0.7477,0.5949
"('casp9/T0593', 81148)",casp9/T0593/MULTICOM-CLUSTER_TS4.npz,195,casp9/T0593,0.7785,0.6282
"('casp9/T0593', 59215)",casp9/T0593/PRECORS_TS3.npz,195,casp9/T0593,0.7868,0.6231
"('casp9/T0593', 47596)",casp9/T0593/schenk-torda-server_TS1.npz,195,casp9/T0593,0.1769,0.1064
"('casp9/T0593', 43795)",casp9/T0593/FUGUE_KM_AL2.npz,184,casp9/T0593,0.6469,0.5218
"('casp9/T0593', 5601)",casp9/T0593/STAT-PROTEUS_TS1.npz,195,casp9/T0593,0.2151,0.1615
"('casp9/T0593', 5630)",casp9/T0593/schenk-torda-server_TS2.npz,195,casp9/T0593,0.1981,0.1154
"('casp9/T0593', 68352)",casp9/T0593/Bilab-ENABLE_TS3.npz,195,casp9/T0593,0.7627,0.5782
"('casp9/T0593', 45424)",casp9/T0593/MidwayFoldingServer_TS1.npz,195,casp9/T0593,0.6757,0.5564
"('casp9/T0593', 91571)",casp9/T0593/STAT-PROTEUS_TS4.npz,195,casp9/T0593,0.1931,0.1269
"('casp9/T0593', 7721)",casp9/T0593/PRECORS_TS4.npz,195,casp9/T0593,0.8179,0.6641
"('casp9/T0594', 8122)",casp9/T0594/IntFOLD-TS_TS4.npz,140,casp9/T0594,0.7784,0.7161
"('casp9/T0594', 15123)",casp9/T0594/MidwayFoldingServer_TS1.npz,140,casp9/T0594,0.8648,0.8071
"('casp9/T0594', 88825)",casp9/T0594/MUFOLD-Server_TS4.npz,140,casp9/T0594,0.8875,0.8393
"('casp9/T0594', 59034)",casp9/T0594/PconsM_TS1.npz,140,casp9/T0594,0.85,0.7911
"('casp9/T0594', 69371)",casp9/T0594/SAM-T08-server_TS3.npz,133,casp9/T0594,0.7311,0.6714
"('casp9/T0594', 93248)",casp9/T0594/PconsD_TS2.npz,140,casp9/T0594,0.8708,0.8036
"('casp9/T0594', 95306)",casp9/T0594/Pcons_TS2.npz,140,casp9/T0594,0.8213,0.7696
"('casp9/T0594', 86326)",casp9/T0594/ProQ2_TS1.npz,140,casp9/T0594,0.862,0.7964
"('casp9/T0594', 35840)",casp9/T0594/GSmetaserver_TS1.npz,140,casp9/T0594,0.8288,0.7518
"('casp9/T0594', 15788)",casp9/T0594/Seok-server_TS1.npz,140,casp9/T0594,0.8722,0.8036
"('casp9/T0594', 57071)",casp9/T0594/MULTICOM-CLUSTER_TS1.npz,140,casp9/T0594,0.8777,0.8214
"('casp9/T0594', 29869)",casp9/T0594/Bilab-ENABLE_TS3.npz,140,casp9/T0594,0.81,0.7411
"('casp9/T0594', 71557)",casp9/T0594/FAMSD_TS3.npz,139,casp9/T0594,0.8888,0.8232
"('casp9/T0594', 5236)",casp9/T0594/rehtnap_TS3.npz,132,casp9/T0594,0.7147,0.6375
"('casp9/T0594', 46600)",casp9/T0594/PRECORS_TS4.npz,140,casp9/T0594,0.8525,0.7857
"('casp9/T0594', 96990)",casp9/T0594/MUSTER_TS1.npz,140,casp9/T0594,0.8584,0.7875
"('casp9/T0594', 43678)",casp9/T0594/PconsM_TS5.npz,140,casp9/T0594,0.8440000000000001,0.7768
"('casp9/T0594', 43956)",casp9/T0594/RBO-PROTEUS_TS2.npz,140,casp9/T0594,0.258,0.2107
"('casp9/T0594', 73381)",casp9/T0594/gws_TS3.npz,140,casp9/T0594,0.8744,0.8179
"('casp9/T0594', 8137)",casp9/T0594/panther_TS4.npz,140,casp9/T0594,0.7856,0.7214
"('casp9/T0594', 101281)",casp9/T0594/MUSTER_TS2.npz,140,casp9/T0594,0.7181,0.6196
"('casp9/T0594', 10442)",casp9/T0594/3D-JIGSAW_V4-0_TS4.npz,139,casp9/T0594,0.7824,0.6929
"('casp9/T0594', 56087)",casp9/T0594/FFAS03_TS3.npz,140,casp9/T0594,0.6875,0.5929
"('casp9/T0594', 83572)",casp9/T0594/BHAGEERATH_TS4.npz,140,casp9/T0594,0.2191,0.1661
"('casp9/T0594', 72747)",casp9/T0594/gws_TS1.npz,140,casp9/T0594,0.8783,0.825
"('casp9/T0594', 21208)",casp9/T0594/QUARK_TS5.npz,140,casp9/T0594,0.7879999999999999,0.6893
"('casp9/T0594', 47972)",casp9/T0594/MUFOLD-MD_TS4.npz,140,casp9/T0594,0.8726,0.8071
"('casp9/T0594', 56674)",casp9/T0594/Jiang_THREADER_TS3.npz,140,casp9/T0594,0.7201,0.6214
"('casp9/T0594', 6499)",casp9/T0594/FFAS03ss_TS3.npz,137,casp9/T0594,0.755,0.6893
"('casp9/T0594', 72186)",casp9/T0594/prdos2_TS2.npz,140,casp9/T0594,0.7892,0.7339
"('casp9/T0594', 52409)",casp9/T0594/circle_TS2.npz,140,casp9/T0594,0.8781,0.8125
"('casp9/T0594', 48490)",casp9/T0594/Jiang_Assembly_TS1.npz,140,casp9/T0594,0.8781,0.8054
"('casp9/T0594', 66850)",casp9/T0594/Pcons_TS1.npz,132,casp9/T0594,0.8194,0.7589
"('casp9/T0594', 91754)",casp9/T0594/chunk-TASSER_TS3.npz,140,casp9/T0594,0.7311,0.6357
"('casp9/T0594', 69758)",casp9/T0594/MULTICOM-REFINE_TS2.npz,140,casp9/T0594,0.8409,0.7875
"('casp9/T0594', 56044)",casp9/T0594/MULTICOM-CLUSTER_TS2.npz,140,casp9/T0594,0.8719,0.8
"('casp9/T0594', 67814)",casp9/T0594/MULTICOM-NOVEL_TS5.npz,140,casp9/T0594,0.8777,0.8214
"('casp9/T0594', 76770)",casp9/T0594/panther_TS3.npz,140,casp9/T0594,0.7971,0.725
"('casp9/T0594', 71977)",casp9/T0594/3D-JIGSAW_V4-5_TS3.npz,139,casp9/T0594,0.7918,0.7286
"('casp9/T0594', 90512)",casp9/T0594/RaptorX-MSA_TS1.npz,140,casp9/T0594,0.8774,0.7982
"('casp9/T0594', 114246)",casp9/T0594/Zhang-Server_TS1.npz,140,casp9/T0594,0.8956,0.8411
"('casp9/T0594', 19433)",casp9/T0594/pro-sp3-TASSER_TS4.npz,140,casp9/T0594,0.8789,0.7893
"('casp9/T0594', 102305)",casp9/T0594/SAM-T02-server_AL3.npz,118,casp9/T0594,0.7019,0.6554
"('casp9/T0594', 49846)",casp9/T0594/panther_TS2.npz,140,casp9/T0594,0.8137,0.7482
"('casp9/T0594', 69110)",casp9/T0594/ProQ_TS4.npz,136,casp9/T0594,0.726,0.6375
"('casp9/T0594', 45170)",casp9/T0594/SAM-T08-server_TS2.npz,140,casp9/T0594,0.7619,0.7071
"('casp9/T0594', 97623)",casp9/T0594/Wolfson-serv_TS1.npz,140,casp9/T0594,0.8002,0.7464
"('casp9/T0594', 34315)",casp9/T0594/FALCON-SWIFT_TS5.npz,140,casp9/T0594,0.7465,0.6786
"('casp9/T0594', 98562)",casp9/T0594/panther_TS1.npz,140,casp9/T0594,0.8637,0.8036
"('casp9/T0594', 105537)",casp9/T0594/RBO-PROTEUS_TS5.npz,140,casp9/T0594,0.2509,0.2196
"('casp9/T0594', 68130)",casp9/T0594/chunk-TASSER_TS1.npz,140,casp9/T0594,0.8643,0.7857
"('casp9/T0594', 46819)",casp9/T0594/3D-JIGSAW_V4-0_TS2.npz,139,casp9/T0594,0.7758,0.6875
"('casp9/T0594', 52268)",casp9/T0594/LOOPP_Austin_TS5.npz,135,casp9/T0594,0.6598,0.6393
"('casp9/T0594', 54055)",casp9/T0594/Pcomb_TS4.npz,135,casp9/T0594,0.8583,0.7982
"('casp9/T0594', 52915)",casp9/T0594/Zhang-Server_TS2.npz,140,casp9/T0594,0.878,0.8054
"('casp9/T0594', 96631)",casp9/T0594/FUGUE_KM_AL3.npz,140,casp9/T0594,0.6656,0.5714
"('casp9/T0594', 69530)",casp9/T0594/Pcons_TS3.npz,140,casp9/T0594,0.7882,0.7214
"('casp9/T0594', 71668)",casp9/T0594/MUFOLD-Server_TS3.npz,140,casp9/T0594,0.888,0.8393
"('casp9/T0594', 10583)",casp9/T0594/BAKER-ROSETTASERVER_TS3.npz,140,casp9/T0594,0.7229,0.6518
"('casp9/T0594', 89677)",casp9/T0594/RaptorX_TS1.npz,140,casp9/T0594,0.8774,0.7982
"('casp9/T0594', 58008)",casp9/T0594/Distill_TS5.npz,137,casp9/T0594,0.8667,0.7893
"('casp9/T0594', 52959)",casp9/T0594/FFAS03a_TS1.npz,139,casp9/T0594,0.8525,0.7821
"('casp9/T0594', 8398)",casp9/T0594/Atome2_CBS_TS1.npz,140,casp9/T0594,0.8653,0.8054
"('casp9/T0594', 44507)",casp9/T0594/RBO-PROTEUS_TS1.npz,140,casp9/T0594,0.1684,0.1482
"('casp9/T0594', 60579)",casp9/T0594/ConStruct_TS3.npz,140,casp9/T0594,0.1339,0.1214
"('casp9/T0594', 100240)",casp9/T0594/YASARA_TS2.npz,140,casp9/T0594,0.7683,0.7125
"('casp9/T0594', 102660)",casp9/T0594/pro-sp3-TASSER_TS2.npz,140,casp9/T0594,0.8872,0.7929
"('casp9/T0594', 10059)",casp9/T0594/Ma-OPUS-server_TS3.npz,140,casp9/T0594,0.6687,0.5786
"('casp9/T0594', 95701)",casp9/T0594/MidwayFoldingServer_TS3.npz,140,casp9/T0594,0.8651,0.8036
"('casp9/T0594', 71276)",casp9/T0594/MULTICOM-NOVEL_TS2.npz,140,casp9/T0594,0.7979999999999999,0.7411
"('casp9/T0594', 38348)",casp9/T0594/ProfileCRF_TS2.npz,140,casp9/T0594,0.7859999999999999,0.725
"('casp9/T0594', 95292)",casp9/T0594/MUSTER_TS3.npz,140,casp9/T0594,0.794,0.7304
"('casp9/T0594', 111237)",casp9/T0594/ProQ2_TS4.npz,140,casp9/T0594,0.8808,0.8304
"('casp9/T0594', 7395)",casp9/T0594/Seok-server_TS3.npz,140,casp9/T0594,0.8783,0.8071
"('casp9/T0594', 58011)",casp9/T0594/BAKER-ROSETTASERVER_TS1.npz,140,casp9/T0594,0.7927,0.7161
"('casp9/T0594', 112256)",casp9/T0594/Yang_kdd_TS1.npz,140,casp9/T0594,0.1301,0.1071
"('casp9/T0594', 113683)",casp9/T0594/PRECORS_TS3.npz,140,casp9/T0594,0.7118,0.6429
"('casp9/T0596', 110319)",casp9/T0596/chunk-TASSER_TS1.npz,174,casp9/T0596,0.6875,0.5589
"('casp9/T0596', 16743)",casp9/T0596/ProQ_TS1.npz,64,casp9/T0596,0.3033,0.2687
"('casp9/T0596', 62523)",casp9/T0596/ConStruct_TS1.npz,174,casp9/T0596,0.2149,0.18100000000000002
"('casp9/T0596', 34557)",casp9/T0596/PconsR_TS2.npz,174,casp9/T0596,0.775,0.6466
"('casp9/T0596', 59300)",casp9/T0596/MidwayFoldingServer_TS5.npz,174,casp9/T0596,0.5865,0.467
"('casp9/T0596', 83711)",casp9/T0596/FAMSD_TS2.npz,174,casp9/T0596,0.7686,0.6307
"('casp9/T0596', 6718)",casp9/T0596/ProfileCRF_TS1.npz,174,casp9/T0596,0.6451,0.5115
"('casp9/T0596', 77013)",casp9/T0596/MUSTER_TS2.npz,174,casp9/T0596,0.5999,0.4928
"('casp9/T0596', 46044)",casp9/T0596/prdos2_TS2.npz,174,casp9/T0596,0.6434,0.5115
"('casp9/T0596', 102222)",casp9/T0596/Wolfson-serv_TS4.npz,174,casp9/T0596,0.4078,0.3664
"('casp9/T0596', 17971)",casp9/T0596/BAKER-ROSETTASERVER_TS2.npz,174,casp9/T0596,0.6865,0.5819
"('casp9/T0596', 102818)",casp9/T0596/FUGUE_KM_AL3.npz,173,casp9/T0596,0.7284,0.5805
"('casp9/T0596', 17275)",casp9/T0596/PRECORS_TS4.npz,174,casp9/T0596,0.745,0.602
"('casp9/T0596', 84619)",casp9/T0596/Jiang_THREADER_TS3.npz,174,casp9/T0596,0.539,0.4267
"('casp9/T0596', 86970)",casp9/T0596/Pcomb_TS1.npz,174,casp9/T0596,0.7683,0.6437
"('casp9/T0596', 113929)",casp9/T0596/MULTICOM-CLUSTER_TS1.npz,174,casp9/T0596,0.7613,0.6379
"('casp9/T0596', 68304)",casp9/T0596/MUSICS-2S_TS5.npz,174,casp9/T0596,0.4436,0.35200000000000004
"('casp9/T0596', 70881)",casp9/T0596/FFAS03_TS2.npz,174,casp9/T0596,0.58,0.4828
"('casp9/T0596', 77697)",casp9/T0596/Ma-OPUS-server_TS1.npz,174,casp9/T0596,0.5870000000000001,0.4684
"('casp9/T0596', 59907)",casp9/T0596/3D-JIGSAW_V4-5_TS5.npz,174,casp9/T0596,0.7766,0.6552
"('casp9/T0596', 5763)",casp9/T0596/ProQ_TS3.npz,54,casp9/T0596,0.2881,0.273
"('casp9/T0596', 16807)",casp9/T0596/FFAS03_TS4.npz,172,casp9/T0596,0.5318,0.444
"('casp9/T0596', 94310)",casp9/T0596/IntFOLD-TS_TS2.npz,174,casp9/T0596,0.6213,0.5029
"('casp9/T0596', 78786)",casp9/T0596/YASARA_TS2.npz,174,casp9/T0596,0.5354,0.4483
"('casp9/T0596', 46064)",casp9/T0596/FUGUE_KM_AL4.npz,173,casp9/T0596,0.5136,0.4109
"('casp9/T0596', 70389)",casp9/T0596/RaptorX-MSA_TS1.npz,174,casp9/T0596,0.7673,0.6422
"('casp9/T0596', 84600)",casp9/T0596/Pcomb_TS4.npz,174,casp9/T0596,0.7765,0.6451
"('casp9/T0596', 63585)",casp9/T0596/Atome2_CBS_TS4.npz,174,casp9/T0596,0.6257,0.5187
"('casp9/T0596', 94625)",casp9/T0596/MUFOLD-Server_TS3.npz,174,casp9/T0596,0.7332,0.5905
"('casp9/T0596', 29394)",casp9/T0596/PRECORS_TS2.npz,174,casp9/T0596,0.7091,0.5647
"('casp9/T0596', 70015)",casp9/T0596/YASARA_TS3.npz,174,casp9/T0596,0.5525,0.4526
"('casp9/T0596', 93649)",casp9/T0596/circle_TS1.npz,174,casp9/T0596,0.7686,0.6307
"('casp9/T0596', 76041)",casp9/T0596/3D-JIGSAW_V4-0_TS5.npz,174,casp9/T0596,0.7589,0.6307
"('casp9/T0596', 10360)",casp9/T0596/CLEF-Server_TS2.npz,174,casp9/T0596,0.7112,0.5905
"('casp9/T0596', 13115)",casp9/T0596/MUSICS_server_TS3.npz,174,casp9/T0596,0.7428,0.602
"('casp9/T0596', 16537)",casp9/T0596/circle_TS3.npz,173,casp9/T0596,0.5306,0.4066
"('casp9/T0596', 62094)",casp9/T0596/STAT-PROTEUS_TS4.npz,174,casp9/T0596,0.2271,0.1595
"('casp9/T0596', 25249)",casp9/T0596/Zhang-Server_TS2.npz,174,casp9/T0596,0.69,0.5431
"('casp9/T0596', 33567)",casp9/T0596/Pcons_TS1.npz,173,casp9/T0596,0.6477,0.5359
"('casp9/T0596', 76431)",casp9/T0596/Distill_TS1.npz,174,casp9/T0596,0.7718,0.6408
"('casp9/T0596', 53764)",casp9/T0596/Atome2_CBS_TS1.npz,174,casp9/T0596,0.643,0.5445
"('casp9/T0596', 46294)",casp9/T0596/Pcons_TS3.npz,174,casp9/T0596,0.6448,0.5216
"('casp9/T0596', 105805)",casp9/T0596/3D-JIGSAW_V4-0_TS1.npz,174,casp9/T0596,0.7594,0.6351
"('casp9/T0596', 45635)",casp9/T0596/FFAS03ss_TS5.npz,173,casp9/T0596,0.6568,0.5329999999999999
"('casp9/T0596', 63907)",casp9/T0596/circle_TS2.npz,171,casp9/T0596,0.5894,0.4713
"('casp9/T0596', 20809)",casp9/T0596/PconsM_TS5.npz,174,casp9/T0596,0.6448,0.5216
"('casp9/T0596', 62463)",casp9/T0596/PRECORS_TS3.npz,174,casp9/T0596,0.7582,0.6207
"('casp9/T0596', 62165)",casp9/T0596/YASARA_TS5.npz,174,casp9/T0596,0.5633,0.4569
"('casp9/T0596', 81329)",casp9/T0596/FUGUE_KM_AL5.npz,163,casp9/T0596,0.535,0.4425
"('casp9/T0596', 104342)",casp9/T0596/gws_TS3.npz,174,casp9/T0596,0.6997,0.5805
"('casp9/T0596', 52176)",casp9/T0596/ConStruct_TS4.npz,174,casp9/T0596,0.1558,0.1365
"('casp9/T0596', 32116)",casp9/T0596/MUSTER_TS1.npz,174,casp9/T0596,0.5798,0.4756
"('casp9/T0596', 56475)",casp9/T0596/ConStruct_TS3.npz,174,casp9/T0596,0.1436,0.1365
"('casp9/T0596', 3834)",casp9/T0596/FALCON-SWIFT_TS2.npz,174,casp9/T0596,0.7112,0.5905
"('casp9/T0596', 17412)",casp9/T0596/MULTICOM-CONSTRUCT_TS4.npz,174,casp9/T0596,0.7679,0.6437
"('casp9/T0596', 112636)",casp9/T0596/PconsR_TS4.npz,174,casp9/T0596,0.7290000000000001,0.5991
"('casp9/T0596', 108079)",casp9/T0596/MUSTER_TS5.npz,174,casp9/T0596,0.6385,0.5072
"('casp9/T0596', 21838)",casp9/T0596/QUARK_TS4.npz,174,casp9/T0596,0.6152,0.4856
"('casp9/T0596', 10494)",casp9/T0596/Jiang_THREADER_TS2.npz,174,casp9/T0596,0.6283,0.5014
"('casp9/T0596', 26356)",casp9/T0596/FAMSD_TS1.npz,174,casp9/T0596,0.768,0.6379
"('casp9/T0596', 69109)",casp9/T0596/PconsM_TS3.npz,174,casp9/T0596,0.5961,0.4971
"('casp9/T0596', 53179)",casp9/T0596/chuo-fams_TS2.npz,174,casp9/T0596,0.5587,0.4684
"('casp9/T0596', 46377)",casp9/T0596/MUFOLD-MD_TS1.npz,174,casp9/T0596,0.6849,0.5589
"('casp9/T0596', 11986)",casp9/T0596/FFAS03a_TS3.npz,174,casp9/T0596,0.5802,0.4885
"('casp9/T0596', 65588)",casp9/T0596/Zhang-Server_TS3.npz,174,casp9/T0596,0.6221,0.4928
"('casp9/T0596', 2667)",casp9/T0596/Atome2_CBS_TS2.npz,174,casp9/T0596,0.6244,0.5029
"('casp9/T0596', 41404)",casp9/T0596/LenServer_TS2.npz,174,casp9/T0596,0.1894,0.171
"('casp9/T0596', 29688)",casp9/T0596/Seok-server_TS4.npz,174,casp9/T0596,0.6653,0.556
"('casp9/T0596', 111692)",casp9/T0596/IntFOLD-TS_TS1.npz,174,casp9/T0596,0.5796,0.4741
"('casp9/T0596', 83661)",casp9/T0596/Wolfson-serv_TS2.npz,174,casp9/T0596,0.5267,0.4296
"('casp9/T0596', 21284)",casp9/T0596/Distill_TS3.npz,174,casp9/T0596,0.7879999999999999,0.6494
"('casp9/T0596', 3026)",casp9/T0596/SAM-T02-server_AL5.npz,174,casp9/T0596,0.586,0.4784
"('casp9/T0596', 28534)",casp9/T0596/Pcons_TS2.npz,174,casp9/T0596,0.7683,0.6437
"('casp9/T0596', 82017)",casp9/T0596/MidwayFoldingServer_TS2.npz,174,casp9/T0596,0.4506,0.39799999999999996
"('casp9/T0596', 81749)",casp9/T0596/YASARA_TS4.npz,174,casp9/T0596,0.5697,0.4741
"('casp9/T0596', 97625)",casp9/T0596/SAM-T06-server_TS1.npz,174,casp9/T0596,0.5844,0.5101
"('casp9/T0596', 78518)",casp9/T0596/circle_TS4.npz,169,casp9/T0596,0.5953,0.5
"('casp9/T0597', 13419)",casp9/T0597/SAM-T06-server_TS1.npz,369,casp9/T0597,0.6847,0.4925
"('casp9/T0597', 57913)",casp9/T0597/FFAS03_TS5.npz,361,casp9/T0597,0.851,0.6897
"('casp9/T0597', 106143)",casp9/T0597/SAM-T06-server_TS2.npz,340,casp9/T0597,0.7731,0.5969
"('casp9/T0597', 112717)",casp9/T0597/CLEF-Server_TS3.npz,369,casp9/T0597,0.7705,0.5589
"('casp9/T0597', 58566)",casp9/T0597/MULTICOM-CLUSTER_TS2.npz,369,casp9/T0597,0.8779,0.7364
"('casp9/T0597', 55834)",casp9/T0597/QUARK_TS1.npz,369,casp9/T0597,0.8779,0.7188
"('casp9/T0597', 81628)",casp9/T0597/3D-JIGSAW_V4-5_TS1.npz,362,casp9/T0597,0.8403,0.6673
"('casp9/T0597', 43761)",casp9/T0597/MULTICOM-NOVEL_TS4.npz,369,casp9/T0597,0.872,0.7154
"('casp9/T0597', 100101)",casp9/T0597/MULTICOM-CLUSTER_TS1.npz,369,casp9/T0597,0.813,0.6165
"('casp9/T0597', 1835)",casp9/T0597/prdos2_TS5.npz,369,casp9/T0597,0.7777,0.5867
"('casp9/T0597', 82981)",casp9/T0597/RBO-PROTEUS_TS5.npz,369,casp9/T0597,0.1879,0.0881
"('casp9/T0597', 108756)",casp9/T0597/3D-JIGSAW_V4-5_TS2.npz,362,casp9/T0597,0.8415,0.6687
"('casp9/T0597', 82031)",casp9/T0597/SAM-T08-server_TS2.npz,369,casp9/T0597,0.7994,0.5921
"('casp9/T0597', 9099)",casp9/T0597/MUSICS-2S_TS1.npz,369,casp9/T0597,0.879,0.7276
"('casp9/T0597', 46810)",casp9/T0597/PconsR_TS4.npz,346,casp9/T0597,0.8390000000000001,0.6829
"('casp9/T0597', 34541)",casp9/T0597/YASARA_TS3.npz,369,casp9/T0597,0.8085,0.6152
"('casp9/T0597', 9526)",casp9/T0597/MULTICOM-NOVEL_TS1.npz,369,casp9/T0597,0.8483,0.6836
"('casp9/T0597', 59132)",casp9/T0597/GSmetaserver_TS5.npz,362,casp9/T0597,0.7429,0.5508
"('casp9/T0597', 8584)",casp9/T0597/Bilab-ENABLE_TS3.npz,369,casp9/T0597,0.8309,0.6165
"('casp9/T0597', 25002)",casp9/T0597/MULTICOM-REFINE_TS5.npz,369,casp9/T0597,0.8622,0.7073
"('casp9/T0597', 35533)",casp9/T0597/MUFOLD-Server_TS4.npz,369,casp9/T0597,0.862,0.6978
"('casp9/T0597', 778)",casp9/T0597/FUGUE_KM_AL1.npz,315,casp9/T0597,0.7575,0.6037
"('casp9/T0597', 5071)",casp9/T0597/MULTICOM-NOVEL_TS3.npz,369,casp9/T0597,0.8651,0.7019
"('casp9/T0597', 42416)",casp9/T0597/MULTICOM-CONSTRUCT_TS5.npz,369,casp9/T0597,0.8713,0.7222
"('casp9/T0597', 95481)",casp9/T0597/ProfileCRF_TS5.npz,369,casp9/T0597,0.8443,0.6687
"('casp9/T0597', 69400)",casp9/T0597/Ma-OPUS-server_TS2.npz,369,casp9/T0597,0.8001,0.6145
"('casp9/T0597', 13389)",casp9/T0597/SAM-T08-server_TS1.npz,369,casp9/T0597,0.8126,0.6016
"('casp9/T0597', 56408)",casp9/T0597/Bilab-ENABLE_TS5.npz,369,casp9/T0597,0.7933,0.5867
"('casp9/T0597', 91110)",casp9/T0597/HHpredA_TS1.npz,369,casp9/T0597,0.8745,0.7276
"('casp9/T0597', 11856)",casp9/T0597/MUSICS_server_TS2.npz,369,casp9/T0597,0.8566,0.7039
"('casp9/T0597', 59418)",casp9/T0597/panther_TS2.npz,347,casp9/T0597,0.8339,0.687
"('casp9/T0597', 17916)",casp9/T0597/Pcomb_TS4.npz,347,casp9/T0597,0.8466,0.6911
"('casp9/T0597', 8692)",casp9/T0597/SAM-T02-server_AL5.npz,336,casp9/T0597,0.7459,0.5562
"('casp9/T0597', 100760)",casp9/T0597/PRECORS_TS4.npz,369,casp9/T0597,0.8445,0.6795
"('casp9/T0597', 40124)",casp9/T0597/Wolfson-serv_TS5.npz,369,casp9/T0597,0.6441,0.4878
"('casp9/T0597', 62069)",casp9/T0597/RBO-PROTEUS_TS2.npz,369,casp9/T0597,0.1618,0.0982
"('casp9/T0597', 43399)",casp9/T0597/3D-JIGSAW_V4-0_TS5.npz,361,casp9/T0597,0.768,0.5617
"('casp9/T0597', 35382)",casp9/T0597/Distill_TS3.npz,369,casp9/T0597,0.773,0.54
"('casp9/T0597', 77453)",casp9/T0597/m4t_2009_TS1.npz,364,casp9/T0597,0.7775,0.5928
"('casp9/T0597', 14943)",casp9/T0597/RaptorX_TS2.npz,369,casp9/T0597,0.8825,0.7141
"('casp9/T0597', 63146)",casp9/T0597/SAM-T06-server_TS3.npz,334,casp9/T0597,0.8432,0.7161
"('casp9/T0597', 68959)",casp9/T0597/MULTICOM-REFINE_TS3.npz,369,casp9/T0597,0.8493,0.6856
