,Proposed,GDT_TS,target,ProQ3D,ProQ2D,ProQ3,ProQ2,VoroMQA,SBROD,Sato-3DCNN
T0978TS085_2,0.20400674641132355,30.09,T0978,0.35045,0.368061,0.360451,0.404558,0.246412,1.4474005119799995,0.1611177772283554
T0978TS023_5,0.27269190549850464,34.69,T0978,0.348066,0.367455,0.32717,0.393639,0.26655700000000004,1.4813373937399998,0.17599909007549286
T0978TS365_4,0.17295309901237488,26.03,T0978,0.302433,0.282403,0.28017600000000004,0.293396,0.265519,1.37300292316,0.12544424831867218
T0978TS312_3,0.09480586647987366,10.29,T0978,0.233844,0.241898,0.256233,0.19539,0.141519,1.43028573799,0.03839201107621193
T0978TS221_5,0.3469157814979553,42.37,T0978,0.416598,0.459857,0.402444,0.498414,0.361487,1.5585071375100001,0.3221866190433502
T0978TS246_5,0.2462799698114395,32.45,T0978,0.364195,0.380784,0.36337,0.398798,0.251471,1.4835654535499998,0.15481236577033994
T0978TS337_1,0.2757657766342163,34.32,T0978,0.367118,0.359814,0.321708,0.402594,0.262196,1.3957238209099998,0.18697907030582428
T0978TS164_5,0.187546044588089,33.05,T0978,0.34977800000000003,0.363196,0.342395,0.405018,0.228338,1.42444895136,0.11452671885490415
T0978TS156_3,0.3460204005241394,38.56,T0978,0.343069,0.399094,0.394374,0.441048,0.317174,1.55656691568,0.3054617643356323
T0978TS312_2,0.08052545040845871,10.41,T0978,0.189905,0.203958,0.20681,0.14494300000000002,0.134407,1.394524246,0.031668730080127716
T0978TS497_1,0.1193600818514824,19.86,T0978,0.276152,0.233525,0.21311,0.221104,0.132322,1.3431756660499998,0.06858211010694504
T0978TS337_5,0.2899337112903595,35.47,T0978,0.35544000000000003,0.356678,0.315569,0.361078,0.23639,1.3954225032700005,0.16675803065299988
T0978TS498_3,0.3934593200683594,40.8,T0978,0.480912,0.508368,0.461848,0.51175,0.306005,1.56848699723,0.24135614931583405
T0978TS282_1,0.14232662320137024,16.89,T0978,0.280081,0.295567,0.27628800000000003,0.290342,0.188884,1.4154192025,0.06459912657737732
T0978TS085_3,0.18482136726379395,27.97,T0978,0.317229,0.336956,0.323941,0.374011,0.231824,1.39604279329,0.10865157097578047
T0978TS004_5,0.22577427327632904,32.81,T0978,0.329925,0.344298,0.358502,0.3936,0.307159,1.48782662866,0.20909947156906128
T0978TS488_1,0.3011654317378998,33.17,T0978,0.3512,0.343044,0.43421,0.411843,0.325113,1.49761635584,0.315416157245636
T0953s2TS312_5,0.008490084670484066,8.47,T0953s2,0.05865520000000001,0.0462246,0.0942187,-0.110799,0.0732222,1.2432378727200002,0.008587292395532131
T0953s2TS441_5,0.019147306680679318,20.57,T0953s2,0.133824,0.112378,0.0917177,-0.00737376,0.222248,1.2540204480600001,0.05950560048222544
T0953s2TS124_3,0.27419954538345337,15.62,T0953s2,0.302174,0.247364,0.378102,0.300246,0.344927,1.40353067042,0.11270549148321153
T0953s2TS023_4,0.06491941958665848,13.21,T0953s2,0.206168,0.119209,0.192791,0.16201,0.134028,1.22872044802,0.023972978815436363
T0953s2TS470_1,0.006633455865085125,6.86,T0953s2,0.08353189999999999,0.0683637,0.0464297,0.0706054,0.149654,1.20907360411,0.06481979787349701
T0953s2TS085_4,0.0057707023806869975,10.28,T0953s2,0.162301,0.12703,0.0835126,0.12181,0.18311,1.25376921323,0.03089609183371067
T0953s2TS378_1,0.005299868993461132,11.89,T0953s2,0.117623,0.10363,0.0117936,0.00404305,0.103295,1.12620502785,0.011385674588382244
T0953s2TS243_3,0.054276585578918464,14.62,T0953s2,0.247522,0.12855999999999998,0.189001,0.109246,0.127262,1.2440840829200002,0.033281974494457245
T0953s2TS041_5,0.013507007621228695,11.49,T0953s2,0.152139,0.0785203,0.113567,-0.08986910000000001,0.0592394,1.17790809556,0.010324914939701555
T0953s2TS378_4,0.006049294024705887,9.98,T0953s2,0.108468,0.0893516,-0.0240345,-0.08511289999999999,0.0828866,1.1410141295,0.01549897063523531
T0953s2TS337_5,0.019147306680679318,20.57,T0953s2,0.133824,0.112378,0.0917177,-0.00737376,0.222248,1.2540204480600001,0.05950560048222544
T0953s2TS378_5,0.006059346720576286,10.59,T0953s2,0.106074,0.0981099,-0.0455402,-0.0607497,0.100118,1.13289726991,0.010453342460095879
T0953s2TS110_1,0.008094776421785355,9.58,T0953s2,0.139334,0.093124,0.0306071,-0.0219175,0.0763858,1.1036986042399999,0.016070768237113953
T0953s2TS470_5,0.006566075142472982,7.26,T0953s2,0.106561,0.0823124,0.116323,0.131159,0.166988,1.2049640778200001,0.05985895544290544
T0953s2TS058_3,0.0652564987540245,13.51,T0953s2,0.186356,0.12513,0.138223,0.139023,0.144276,1.1929810569,0.028354609385132783
T0953s2TS152_1,0.05749555304646493,26.41,T0953s2,0.200037,0.104763,0.221313,0.0892585,0.17286600000000002,1.2425038722700001,0.031195053830742836
T0953s2TS368_2,0.07899235934019089,22.48,T0953s2,0.236966,0.199872,0.449462,0.376911,0.314661,1.3506184912900001,0.17091591656208038
T0953s2TS004_4,0.0052225319668650644,10.79,T0953s2,0.133952,0.119762,0.0996653,0.112688,0.15067,1.184664172,0.05399734526872635
T0953s2TS261_4,0.0727790966629982,17.94,T0953s2,0.29232,0.203962,0.314444,0.266383,0.304221,1.3782510166799995,0.07077499479055405
T0953s2TS160_5,0.0075435638427734375,11.89,T0953s2,0.220935,0.13266,0.204703,0.190112,0.183206,1.3105732692299998,0.02015740796923637
T0953s2TS124_1,0.3003287613391876,32.86,T0953s2,0.331463,0.243109,0.397801,0.321046,0.33075,1.41472307779,0.14784452319145205
T0953s2TS348_5,0.003560835029929877,8.27,T0953s2,0.053922300000000006,0.0550184,-0.246457,-0.194184,0.0522482,1.10256930205,0.00741015886887908
T0953s2TS004_2,0.003712306963279843,8.87,T0953s2,0.183124,0.11451,0.208159,0.119613,0.157791,1.2383054399,0.06970850378274918
T0953s2TS246_1,0.015542784705758097,12.3,T0953s2,0.214415,0.141881,0.194759,0.213892,0.225121,1.2735612317,0.04575630649924278
T0953s2TS402_2,0.002136185532435775,6.75,T0953s2,0.019515900000000003,0.0450014,-0.30716,-0.231474,0.0840397,1.01548076455,0.01423915196210146
T0953s2TS152_2,0.04698632284998894,24.19,T0953s2,0.256014,0.150803,0.222788,0.13255999999999998,0.139853,1.30096909568,0.04593198001384735
T0953s2TS488_1,0.017432231456041336,9.27,T0953s2,0.168008,0.160083,0.298433,0.212591,0.22935100000000005,1.3134568791299999,0.06910974532365799
T0953s2TS058_1,0.00930444337427616,10.48,T0953s2,0.124947,0.112025,0.0662073,0.134744,0.178051,1.22116292111,0.052403774112463
T0953s2TS498_1,0.2822271883487701,40.12,T0953s2,0.252483,0.143368,0.182801,0.114801,0.245889,1.3020119946700002,0.14393849670886993
T0953s2TS497_2,0.014791375026106834,11.29,T0953s2,0.169364,0.0966058,0.268064,0.129158,0.109033,1.1693732404500001,0.015609675087034702
T0953s2TS246_4,0.006929611787199974,11.09,T0953s2,0.151741,0.116734,0.0910427,0.0925124,0.183008,1.17348196768,0.042157888412475586
T0953s2TS149_2,0.008554676547646524,21.17,T0953s2,0.149455,0.093614,0.114296,0.123934,0.187672,1.2879333547,0.02816095016896725
T0953s2TS348_2,0.0036898492835462093,8.67,T0953s2,0.0264875,0.0312498,-0.419131,-0.320569,0.0425678,1.11267440985,0.007699095644056797
T0953s2TS378_3,0.00708575826138258,10.99,T0953s2,0.0856719,0.0873057,-0.0513154,-0.092634,0.08789119999999999,1.1118250766600002,0.008213376626372337
T0953s2TS261_3,0.2449583858251572,25.61,T0953s2,0.379099,0.294901,0.394148,0.346146,0.338053,1.42716329257,0.2683711647987366
T0953s2TS348_1,0.0047947950661182395,8.57,T0953s2,0.0286221,0.0360397,-0.34341,-0.254305,0.0437459,1.15166914464,0.0061528319492936134
T0953s2TS152_3,0.04989032819867134,19.76,T0953s2,0.2253,0.126922,0.267447,0.158883,0.116965,1.21470754368,0.011650721542537212
T0953s2TS407_1,0.016659917309880257,10.28,T0953s2,0.237413,0.16108599999999998,0.358273,0.223645,0.15651500000000002,1.2974763040000001,0.02884029597043991
T0953s2TS145_3,0.1222938746213913,13.51,T0953s2,0.27383,0.194356,0.281159,0.236966,0.180273,1.2436944633,0.04396017640829086
T0953s2TS152_4,0.036606702953577035,15.32,T0953s2,0.2339590000000001,0.127022,0.256125,0.127965,0.11834,1.20298448146,0.022642375901341442
T0953s2TS085_2,0.008287610486149788,10.48,T0953s2,0.16309,0.128893,0.0922977,0.088416,0.202177,1.26163856528,0.05187389627099037
T0953s2TS488_2,0.01901065744459629,8.67,T0953s2,0.139131,0.16480799999999998,0.216023,0.14560499999999998,0.224334,1.30100372661,0.06459879130125046
T0953s2TS498_4,0.2878330945968628,40.12,T0953s2,0.287133,0.16555799999999998,0.238937,0.13513,0.253107,1.33063420072,0.15384380519390106
T0953s2TS337_1,0.013651035726070404,9.98,T0953s2,0.202045,0.15701800000000002,0.267627,0.229747,0.253913,1.34665810244,0.05289403721690178
T0953s2TS156_3,0.0035208272747695455,6.65,T0953s2,0.06173210000000001,0.0498536,-0.0264637,-0.0241372,0.120193,1.18204522213,0.04996687173843384
T0953s2TS368_1,0.13861852884292605,20.57,T0953s2,0.219484,0.212764,0.390228,0.320594,0.341634,1.4442574723100001,0.16205982863903046
T0953s2TS407_2,0.035346031188964844,10.89,T0953s2,0.299951,0.201732,0.379363,0.223658,0.164127,1.29500081846,0.01445724070072174
T0953s2TS337_3,0.004485118668526411,19.86,T0953s2,0.150153,0.132682,0.0929501,0.0293395,0.210032,1.26671846634,0.07483422756195067
T0953s2TS085_5,0.016452379524707794,9.07,T0953s2,0.12144,0.08151760000000001,0.0430153,0.135978,0.201222,1.29783185951,0.0671551451086998
T0953s2TS407_5,0.031747542321681976,10.28,T0953s2,0.30077800000000005,0.153619,0.37369,0.245322,0.144099,1.2980206489,0.01831062324345112
T0953s2TS145_4,0.14808666706085205,26.01,T0953s2,0.326586,0.238781,0.29046,0.263494,0.229055,1.2838898608700002,0.0822596326470375
T0953s2TS149_5,0.045126281678676605,12.9,T0953s2,0.138191,0.0945678,0.127185,0.112916,0.156774,1.26248205198,0.033424552530050285
T0953s2TS348_3,0.00627667922526598,8.47,T0953s2,0.0296497,0.033114300000000006,-0.386878,-0.316099,0.0503685,1.10256838255,0.006963521242141725
T0953s2TS041_1,0.03513079509139061,12.8,T0953s2,0.16226600000000002,0.101917,0.0553273,-0.105238,0.0744393,1.1821987235,0.012848331592977049
T0953s2TS023_3,0.01041412353515625,10.08,T0953s2,0.113191,0.1578,-0.0100212,0.0431643,0.152232,1.24923073546,0.03533192723989487
T0953s2TS041_2,0.020124334841966632,13.91,T0953s2,0.163581,0.08359630000000001,0.171586,-0.0610771,0.0800987,1.17786102563,0.015151887200772762
T0953s2TS116_3,0.003945944830775261,20.66,T0953s2,0.1885,0.128012,0.216866,0.179687,0.233206,1.31989416732,0.047362953424453735
T0953s2TS023_2,0.009666393510997295,11.59,T0953s2,0.11314,0.140913,-0.0272447,0.0266096,0.13061199999999998,1.2565942986799998,0.02660778164863586
T0953s2TS312_2,0.006138743367046118,8.37,T0953s2,0.0593679,0.0490195,0.107182,-0.112196,0.0824099,1.24607707938,0.007828781381249428
T0953s2TS348_4,0.0031638462096452713,9.07,T0953s2,0.035635400000000005,0.0366293,-0.337908,-0.244966,0.048666,1.09654381271,0.006245458498597145
T0953s2TS145_1,0.09221921861171722,26.91,T0953s2,0.281916,0.228392,0.268649,0.252859,0.198864,1.24281551429,0.0919724628329277
T0953s2TS160_1,0.009600539691746237,11.59,T0953s2,0.233598,0.163138,0.197959,0.184363,0.204159,1.3491421054700001,0.04676845297217369
T0953s2TS058_4,0.002922838553786277,10.38,T0953s2,0.112516,0.0982561,0.0518786,0.108652,0.170773,1.16615370085,0.04263919964432717
T0953s2TS116_4,0.006514653563499451,21.57,T0953s2,0.182068,0.126817,0.0752655,0.165975,0.204237,1.30612342859,0.060370475053787225
T0953s2TS498_5,0.1905691623687744,38.71,T0953s2,0.267327,0.141627,0.240386,0.146394,0.233858,1.32331752862,0.11314290761947632
T0953s2TS116_1,0.03444450721144676,21.17,T0953s2,0.286473,0.152179,0.097598,0.0470772,0.196182,1.2483733921,0.04813556000590325
T0953s2TS149_1,0.06678000092506409,16.23,T0953s2,0.21550100000000005,0.136971,0.16775,0.191759,0.20402,1.28075762916,0.08610714226961136
T0953s2TS246_2,0.009528953582048416,11.49,T0953s2,0.188062,0.133743,0.0900315,0.115361,0.168125,1.2313008866500001,0.028729414567351338
T0953s2TS243_4,0.0105271739885211,10.48,T0953s2,0.133194,0.117686,0.0859133,0.146468,0.183368,1.23119964842,0.06596614420413971
T0953s2TS402_1,0.00278874603100121,6.86,T0953s2,0.0260833,0.04027940000000002,-0.318656,-0.244389,0.101951,1.03246590935,0.011496704071760178
T0953s2TS441_1,0.018474094569683075,12.3,T0953s2,0.266718,0.168457,0.308988,0.282844,0.232823,1.3383197717200002,0.053903710097074516
T0953s2TS058_5,0.014691607095301153,8.87,T0953s2,0.115395,0.156399,0.00918947,0.0414408,0.146676,1.2185241547399999,0.02639893814921379
T0953s2TS458_1,0.004648379050195217,9.17,T0953s2,0.137364,0.0916287,0.137678,-0.104505,0.0772862,1.1946636213700002,0.016842445358634
T0953s2TS324_5,0.1728750765323639,33.67,T0953s2,0.258653,0.157304,0.195752,0.135629,0.243371,1.32936911125,0.10894590616226196
T0953s2TS116_5,0.0061352974735200405,13.11,T0953s2,0.0969627,0.0500968,0.0483411,-0.0106849,0.188695,1.24447994948,0.04276814311742783
T0953s2TS023_1,0.013539934530854223,11.39,T0953s2,0.14293,0.145735,0.0733727,0.07714,0.153193,1.26697353635,0.02575418353080749
T0953s2TS368_4,0.01790490560233593,11.19,T0953s2,0.19422,0.157264,0.328038,0.284192,0.289135,1.36958415581,0.14310503005981445
T0953s2TS145_5,0.01318992767482996,16.63,T0953s2,0.223391,0.150463,0.143438,0.179104,0.217591,1.35668191734,0.06057288870215416
T0953s2TS498_2,0.17829294502735138,39.11,T0953s2,0.31206100000000003,0.174463,0.241479,0.174236,0.22492,1.3012480636100001,0.09556089341640472
T0953s2TS498_3,0.1809708327054977,39.01,T0953s2,0.308716,0.169923,0.231559,0.157756,0.238797,1.28464861832,0.12708809971809387
T0953s2TS152_5,0.02587669715285301,20.66,T0953s2,0.215765,0.118621,0.24905500000000005,0.127317,0.130946,1.2675208179700002,0.017400078475475308
T0953s2TS221_1,0.08524427562952043,23.18,T0953s2,0.25003400000000003,0.190133,0.415709,0.302235,0.35083600000000004,1.4696824321899995,0.17730675637722015
T0953s2TS324_1,0.20441418886184687,34.07,T0953s2,0.264317,0.156856,0.193965,0.18902,0.25607,1.32934178263,0.1459542214870453
T0953s2TS368_3,0.02741282433271408,15.93,T0953s2,0.195113,0.180075,0.33391,0.304433,0.290448,1.3447198861399998,0.20251511037349695
T0953s2TS337_4,0.008325393311679363,9.38,T0953s2,0.180544,0.128711,0.235147,0.219702,0.25105500000000003,1.3819074171099999,0.10593299567699432
T0953s2TS246_3,0.006888402160257101,11.19,T0953s2,0.15928399999999998,0.10655,0.114147,0.0884342,0.181744,1.20849520387,0.03112430311739445
T0953s2TS488_5,0.015586784109473228,8.77,T0953s2,0.143733,0.0955453,0.201139,0.0925495,0.16898,1.31527760136,0.07109026610851288
T0953s2TS110_2,0.008333927951753141,11.69,T0953s2,0.107135,0.0449804,0.0601299,-0.0809076,0.0545247,1.2200793456399999,0.01023033447563648
T0953s2TS110_3,0.0071746380999684325,9.78,T0953s2,0.0897942,0.07897960000000001,0.0097362,-0.0932343,0.0597946,1.0922311017200002,0.010438616387546062
T0953s2TS407_3,0.03478190302848816,12.0,T0953s2,0.270963,0.178334,0.351848,0.26615,0.157795,1.2672273167299999,0.032360728830099106
T0953s2TS124_2,0.3140978813171387,31.75,T0953s2,0.335042,0.253573,0.384478,0.311151,0.36958,1.3970991413499998,0.15391500294208527
T0953s2TS458_5,0.005098365712910891,8.57,T0953s2,0.13293,0.122064,0.09892510000000004,-0.147989,0.0900762,1.22331867832,0.01539329160004854
T0953s2TS085_1,0.012649575248360634,11.89,T0953s2,0.183044,0.13103800000000002,0.186707,0.214563,0.201938,1.2837633524299998,0.03203814849257468
T0953s2TS441_2,0.018595626577734947,12.3,T0953s2,0.26344,0.158608,0.30498600000000003,0.278464,0.23317,1.33580902034,0.053672611713409424
T0953s2TS164_5,0.01084299851208925,9.38,T0953s2,0.256101,0.188017,0.185166,0.183244,0.19504,1.3460713562399995,0.03192761540412903
T0953s2TS023_5,0.01298086903989315,11.09,T0953s2,0.150451,0.13964,0.0485992,0.0262639,0.14876,1.2460487353799998,0.029527077451348305
T0953s2TS160_4,0.01039864681661129,14.31,T0953s2,0.200687,0.12031,0.202344,0.189335,0.201395,1.28672268869,0.033346597105264664
T0953s2TS160_2,0.00237030815333128,13.11,T0953s2,0.14654,0.0948077,0.133269,0.118558,0.206023,1.2989078551,0.04518285021185875
T0953s2TS004_1,0.008000320754945278,8.67,T0953s2,0.111522,0.0949443,0.18381,0.134182,0.166902,1.1976915641099999,0.09395091980695723
T0953s2TS312_4,0.006313865538686514,8.77,T0953s2,0.059759800000000016,0.0416132,0.12768,-0.0805821,0.0875122,1.24984202802,0.013580311089754105
T0953s2TS261_2,0.08183043450117111,22.08,T0953s2,0.267512,0.187537,0.216463,0.216738,0.232613,1.33799670009,0.08644266426563263
T0953s2TS085_3,0.0055256234481930715,10.28,T0953s2,0.170658,0.132043,0.111475,0.134864,0.214797,1.26183381255,0.029862646013498306
T0953s2TS261_1,0.3176828324794769,32.06,T0953s2,0.335377,0.279002,0.368358,0.357642,0.294593,1.3130590598899998,0.14779970049858093
T0953s2TS407_4,0.026885492727160454,11.09,T0953s2,0.29945,0.152602,0.3486,0.237771,0.1666,1.3006409347,0.02264878712594509
T0953s2TS441_3,0.01700156182050705,11.09,T0953s2,0.217208,0.15711,0.220456,0.241397,0.221411,1.37014093897,0.04811457917094231
T0953s2TS041_3,0.03668994829058647,15.32,T0953s2,0.170951,0.0866625,0.13182,-0.0188101,0.0681596,1.13979179588,0.018289199098944664
T0953s2TS470_4,0.005532035604119301,6.86,T0953s2,0.0920218,0.0707902,0.0322438,0.0688324,0.15777,1.1856975403,0.05680403858423232
T0953s2TS160_3,0.0040852678939700135,14.21,T0953s2,0.214195,0.143538,0.198491,0.17746199999999998,0.22313400000000005,1.34571380478,0.0436738170683384
T0953s2TS497_5,0.0255330428481102,10.79,T0953s2,0.220606,0.142229,0.301065,0.188105,0.132207,1.1819109566600001,0.022427449002861977
T0953s2TS368_5,0.08428441733121872,21.98,T0953s2,0.224489,0.198338,0.354199,0.29030100000000003,0.32282,1.37722224009,0.17162509262561798
T0953s2TS110_4,0.008472524583339691,10.18,T0953s2,0.08558099999999999,0.0738771,0.0212414,-0.119203,0.0617439,1.17969441431,0.011593546718358994
T0953s2TS149_3,0.01958329789340496,14.31,T0953s2,0.156533,0.102467,0.04807380000000002,0.06596569999999999,0.186745,1.27506490764,0.052726101130247116
T0953s2TS441_4,0.013651035726070404,9.98,T0953s2,0.202045,0.15701800000000002,0.267627,0.229747,0.253913,1.34665810244,0.05289403721690178
T0953s2TS041_4,0.011919223703444004,11.89,T0953s2,0.156915,0.0936358,0.145905,-0.0235646,0.0588621,1.14444751162,0.009618465788662434
T0953s2TS156_5,0.004870587028563023,7.06,T0953s2,0.0678173,0.0708943,-0.0226132,-0.0216339,0.143609,1.18372616793,0.04566548019647598
T0953s2TS110_5,0.0026258672587573533,9.78,T0953s2,0.104062,0.0697447,0.0502265,-0.0680137,0.06364299999999999,1.1081715296899999,0.015078592114150524
T0953s2TS470_2,0.0058720801025629035,7.56,T0953s2,0.108035,0.0836807,0.0766447,0.13131700000000002,0.17936300000000002,1.2049257659100001,0.07481565326452255
T0953s2TS243_1,0.013539934530854223,11.39,T0953s2,0.14293,0.145735,0.0733727,0.07714,0.153193,1.26697353635,0.02575418353080749
T0953s2TS488_4,0.021128995344042768,9.48,T0953s2,0.122435,0.114979,0.237958,0.155049,0.211377,1.28124840176,0.06557873636484146
T0953s2TS243_2,0.008325171656906605,12.5,T0953s2,0.150725,0.153443,0.0301929,0.0898408,0.180292,1.28796340799,0.02308243326842785
T0953s2TS164_2,0.00824692938476801,11.59,T0953s2,0.177427,0.123291,0.138896,0.184301,0.178495,1.23908092726,0.040126584470272064
T0953s2TS164_1,0.009600539691746237,11.59,T0953s2,0.233598,0.163138,0.197959,0.184363,0.204159,1.3491421054700001,0.04676845297217369
T0953s2TS261_5,0.27996397018432617,17.64,T0953s2,0.340046,0.238969,0.354136,0.34594,0.26108600000000004,1.34704440182,0.08558972179889679
T0953s2TS402_4,0.0031336199026554823,6.75,T0953s2,0.0349306,0.0416619,-0.270098,-0.20406,0.108212,1.05764504675,0.01916055753827095
T0953s2TS497_4,0.0176848154515028,10.89,T0953s2,0.161927,0.0795174,0.197014,0.0939541,0.128881,1.2423390664899998,0.016040530055761337
T0953s2TS365_2,0.007517667487263678,8.16,T0953s2,0.0993973,0.07353960000000001,-0.0752349,-0.039725300000000005,0.107259,1.1583140147,0.03914901614189148
